Date/Time,BASEMENT:Zone Air Temperature [C](Hourly),CORE_BOTTOM:Zone Air Temperature [C](Hourly),CORE_MID:Zone Air Temperature [C](Hourly),CORE_TOP:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](Hourly),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](Hourly),MIDFLOOR_PLENUM:Zone Air Temperature [C](Hourly),TOPFLOOR_PLENUM:Zone Air Temperature [C](Hourly),DATACENTER_BOT_ZN_6:Zone Air Temperature [C](Hourly),DATACENTER_MID_ZN_6:Zone Air Temperature [C](Hourly),DATACENTER_TOP_ZN_6:Zone Air Temperature [C](Hourly),DATACENTER_BASEMENT_ZN_6:Zone Air Temperature [C](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Cooling:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Heating:NaturalGas [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly) 
 05/13  09:00:00,23.999748155189877,23.999657161485697,23.999652261132496,23.999726678287132,23.999693865209988,23.99983854741706,23.999688326603973,23.99968626870238,23.999639989946598,23.999557507820956,23.999635926263934,23.9996309579944,23.999740546853303,24.000027036029213,23.999735611562276,23.999734442720477,25.254132784488814,25.253016971098315,25.395541531489158,27.000001971216133,27.000001808866116,27.000002045415155,27.0042687537948,871822.4953951755,797377053.0285074,0.0,0.0,255377965.44577354,1057793295.4182142,373323715.3436041,96207907.93801516 
 05/13  10:00:00,23.999678382458843,23.999797940599233,23.999835050715983,23.999711802247305,23.999927464520784,24.00210380540634,23.999924044907615,23.999951946100165,23.999974416897356,24.54757931475311,23.999970031855288,23.99998254753166,23.999825358778594,24.001892041041742,23.99982160725666,23.999832099219628,25.24445257105258,25.27269957453011,25.793305018167256,27.000488175545907,27.000458137008412,27.000499924941078,27.00365477999993,820599.3052686754,782171494.5700841,0.0,0.0,255377965.44577354,1057793295.4182142,392028598.4939346,95999690.7073553 
 05/13  11:00:00,23.999627305448723,23.999749608221563,23.99970102900551,23.99972024035839,23.999807813860883,23.999893036527876,23.999800646856453,23.999799395272248,23.999780207448413,24.010352956298735,23.999775378553682,23.99978326386503,23.999820130868546,24.000930067057453,23.999814117050423,23.999819819304566,25.22133807040433,25.24080669099528,26.101767730945358,27.001651874346493,27.001518378791914,27.00171316235104,27.002320444937826,851703.0947156358,828197967.1471319,0.0,0.0,255377965.44577354,1057793295.4182142,409057464.56021655,96345349.43978748 
 05/13  12:00:00,23.99993136733259,23.99993675567562,23.99992816832579,23.999906827875847,24.000099107021175,24.00016053538586,24.000112525478784,24.000127038134206,24.000131164294448,24.549640342428074,24.000145872834562,24.00014293617916,24.000078081780444,24.000134945456733,24.00008736426844,24.000085952810696,25.268448480157982,25.310234915384456,26.44029817857737,27.001578671654723,27.001444437064517,27.001682031748103,27.0019954034764,757193.7068152432,819870088.8676574,0.0,0.0,127688982.72288677,882744162.896206,360303192.8776896,111227745.52491176 
 05/13  13:00:00,24.00032297529033,23.99991078644616,23.999907416292828,23.999888973767327,23.99994482716762,23.999938511351413,23.99994136960912,23.999938211694683,23.999911301776127,24.0089324737112,23.99990611504082,23.99990410768468,23.99988867919726,23.999884313525115,23.99988533050663,23.999882297352883,25.282168664897796,25.29120832331302,26.64523825330008,27.000633747789234,27.000219001521746,27.00067651306297,27.003150414183867,815106.3993535495,968900083.2924762,0.0,0.0,127688982.72288677,882744162.896206,368465206.4204802,156453619.17313144 
 05/13  14:00:00,23.999961370966997,23.999872848953654,23.99987127024012,23.999855285603655,23.999881747225732,23.99987055006703,23.999876014678367,23.999843725941265,23.999842819757333,24.551044596633414,23.999835504022826,23.999799475342414,23.99984155951107,23.99983538676905,23.99983880492815,23.999815548126335,25.278857464161263,25.317947365059258,26.69224138992914,27.00051428209697,27.000168247012837,27.00072388469597,27.003537267413517,787494.9382814263,875963456.4117593,0.0,0.0,127688982.72288677,882744162.896206,370105885.7791772,148348306.8355083 
 05/13  15:00:00,23.999606207865167,23.99977222050852,23.99976484994114,23.999784695719473,23.99978686693066,23.999785037690284,23.999786901928147,23.999766962197636,23.999769797882408,24.008302355134976,23.999771169343916,23.999752237979752,23.999823845415836,23.999822786187224,23.999824030261365,23.99980470841193,25.275190182778108,25.282185017433175,26.644098552589437,27.00157210708718,27.001377796877804,27.001684195785177,27.002230898864976,765810.9241559819,836388058.2822359,0.0,0.0,127688982.72288677,882744162.896206,395509377.6481565,126958826.29858558 
 05/13  16:00:00,23.99973873494366,23.999763476037767,23.99975659173864,23.999775796444354,23.999806148461943,23.999798733723548,23.999804995675664,23.99974896292913,23.999803758886117,23.99979326390317,23.99980202511546,23.999746493426503,23.999823982904445,23.99981410678717,23.999821574776405,23.99977294738767,25.281560187438128,25.283410137024806,26.527908519278267,27.00136280683857,27.001282664449974,27.001451069930837,27.001753304991894,855280.7628712043,934908343.4555163,0.0,0.0,127688982.72288677,882744162.896206,402082024.8459871,150191140.8064655 
 05/13  17:00:00,26.406127495624975,24.229759765878725,24.03667922976449,24.467539863605804,26.024856020829237,26.340869430936028,26.121320277371876,26.62661014191509,26.05415320563442,26.41516363450029,26.1626720266199,26.624373776176398,26.275998406949288,26.474345060156924,26.339598148815384,26.628987992477633,25.94513101792714,25.890700335734536,27.49576176959269,27.000671046829822,27.000632777943167,27.00068171098263,27.000683896989205,700940.6170323235,659213948.6550297,0.0,0.0,42559924.65578557,824394452.0555365,259876614.45848715,94456246.99254367 
 05/13  18:00:00,26.09780077327515,24.51082191549553,24.236618115165957,24.843107839839263,26.705803852502413,26.758653520747654,26.689633366027277,27.133979951330712,26.74828580291795,26.822406563390768,26.73215491512776,27.159716500673095,26.809147753313187,26.868477680202023,26.79340103839968,27.153703849752446,26.444632933701197,26.38946245535892,28.084477810566025,27.000531253285658,27.00048920178442,27.00052742143406,27.00059488795777,666420.4309299696,600150556.631039,0.0,0.0,42790144.793419264,824394452.0555365,220363897.25099373,80168793.34328863 
 05/13  19:00:00,26.00872407709419,24.52455414254169,24.20563460469334,24.898832145833296,26.594429661713132,26.811443978317048,26.636853308740555,27.147596281112783,26.756557495177617,26.94156289764169,26.77511055717311,27.19259863989797,26.896559172444512,27.02071450579918,26.909071705321082,27.2561165772494,26.486975507936226,26.427982181786316,28.001266356095645,27.0006557578821,27.000595994804552,27.000613027605265,27.000770460342096,588195.8566673351,507979234.3849776,0.0,0.0,37679120.556690104,746122165.6661776,203972274.7715395,68701574.65797833 
 05/13  20:00:00,26.049572618796574,24.51892708385473,24.208867762286804,24.880086561654977,26.446919698206084,26.572359605929638,26.480414260145594,26.8516731346792,26.54126540134203,26.70381580447182,26.559507601338627,26.877373327151236,26.639878807657436,26.777587234388445,26.656546603924983,26.907860327351546,26.49324222557424,26.43711702053606,27.641765233764485,27.000796206584766,27.00072859019741,27.00075418211432,27.00097256560638,630608.65342992,541485706.7202463,0.0,0.0,36545657.73145594,746122165.6661776,216764569.7228512,81404080.9138438 
 05/13  21:00:00,26.09702505166833,24.57468547961066,24.253692800744787,24.888949693699498,26.47514146507196,26.652984372145237,26.534373991189714,27.037603778391958,26.60728187209566,26.848152194086964,26.64213582257021,27.06558866734795,26.775128697083233,26.930269588924745,26.79882585189841,27.111029823393242,26.481685125886873,26.4080963183315,27.357545213399476,27.000981795655377,27.000911339070186,27.00102322133354,27.001490700524624,583022.2613402487,487002187.68507904,0.0,0.0,36545657.73145594,746122165.6661776,200528179.60072935,68588693.92747824 
